uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_uppercut_left_main_001,0.178855721,0.424268567,0.262744636,0.308758231,0.18655379,0.21158098,0.048364282,0.047765947,0.047625013,0.464381141,0.748501457,0.663265363,0.546138804,-0.006404773
p26_uppercut_left_main_002,0.160744063,0.41315137,0.22415325,0.22305961,0.180969604,0.217596694,0.049172762,0.048232523,0.047641368,0.476394912,0.598795403,0.562075255,0.571540787,
p26_uppercut_left_main_003,0.028190718,0.295756499,0.116611196,0.144348472,0.079842659,0.105827655,0.049513022,0.048451172,0.047621899,0.522784884,0.02286425,0.17284044,0.57794556,
p26_uppercut_left_main_004,0.171747696,0.424960959,0.265569078,0.314318067,0.173910687,0.259223387,0.048327324,0.047794379,0.04762536,0.487358102,0.764638952,0.681454697,,
p26_uppercut_left_main_005,0.051251065,0.306441702,0.162810991,0.183707656,0.099184222,0.109044793,0.048321739,0.047757257,0.047619616,0.459379411,0.210934209,0.285467769,,
p26_uppercut_left_main_006,0.156622723,0.412969428,0.271713709,0.222301858,0.219022408,0.205427611,0.049682585,0.04836087,0.047640275,0.440854124,0.69886067,0.621458707,,
p26_uppercut_left_main_007,0.169926959,0.421079205,0.260149894,0.297683901,0.187048916,0.207130813,0.048367382,0.047850305,0.047635174,0.452413603,0.736763626,0.651458619,,
p26_uppercut_left_main_008,0.170010947,0.42833378,0.274932524,0.308730553,0.186151021,0.218099836,0.048333537,0.047883809,0.047632819,0.435281078,0.791595737,0.684701339,,
p26_uppercut_left_main_009,0.168359848,0.410144221,0.27088694,0.308186779,0.17992563,0.21959256,0.048353987,0.047787906,0.047645381,0.433220751,0.774125637,0.671854171,,
p26_uppercut_left_main_010,0.105900096,0.357484081,0.227097296,0.263274549,0.160876172,0.156573985,0.048250903,0.047774565,0.04763093,0.449200992,0.524819012,0.502133606,,
p26_uppercut_left_main_011,0.169588002,0.427376557,0.250826081,0.299851148,0.168645959,0.239800279,0.048269153,0.047827943,0.047625878,0.44892278,0.749964374,0.659651896,,
p26_uppercut_left_main_012,0.139281304,0.406267129,0.216171135,0.257564346,0.130976912,0.203898075,0.04831888,0.047772093,0.047622929,0.423953187,0.59837385,0.546047651,,
p26_uppercut_left_main_013,0.121576106,0.386169375,0.251622916,0.263749664,0.183088646,0.140463116,0.048334949,0.047763965,0.047646367,0.432386141,0.598354209,0.548563788,,
p26_uppercut_left_main_014,0.018643666,0.249798217,0.094891521,0.146595808,0.057485635,0.075728016,0.04826938,0.047727845,0.047619291,0.434820346,0.013093855,0.139611803,,
p26_uppercut_left_main_015,0.16538345,0.405698127,0.27499468,0.310206693,0.200268813,0.200484012,0.048344837,0.047778045,0.047718478,0.429740653,0.78185425,0.676220171,,
p26_uppercut_left_main_016,0.163439547,0.399656316,0.195867413,0.244511612,0.167222388,0.195890906,0.048322507,0.047792719,0.047620406,0.454892582,0.5773453,0.540609484,,
p26_uppercut_left_main_017,0.145031241,0.381668217,0.211133542,0.249965943,0.146857294,0.190180936,0.048300568,0.047780837,0.047621697,0.414775656,0.590322911,0.537658734,,
p26_uppercut_left_main_018,0.15474447,0.407187668,0.243862545,0.273586072,0.176113061,0.208410631,0.048313194,0.047809468,0.047626525,0.443460711,0.681680228,0.610214373,,
p26_uppercut_left_main_019,0.132526222,0.370900834,0.172742414,0.220281853,0.144654325,0.180622711,0.04838586,0.047790844,0.047620762,0.443319519,0.474448215,0.465109606,,
p26_uppercut_left_main_020,0.132722802,0.364516265,0.183020107,0.226084155,0.141711513,0.166618895,0.048274049,0.047778842,0.047622107,0.445018923,0.462441848,0.457214971,,
p26_uppercut_left_main_021,0.06626974,0.306921981,0.127233739,0.189377017,0.115251422,0.105749431,0.04830698,0.047738428,0.047619761,0.460024223,0.205189484,0.281639906,,
p26_uppercut_left_main_022,0.131137771,0.366055705,0.201764609,0.239208716,0.166453679,0.16265826,0.048356824,0.047752152,0.0476211,0.433841212,0.527292419,0.499257057,,
p26_uppercut_left_main_023,0.152241864,0.401852669,0.231471978,0.244576448,0.182645446,0.178610114,0.048319787,0.047741794,0.047624039,0.427557538,0.631512595,0.570326078,,
p26_uppercut_left_main_024,0.168296386,0.398287355,0.267478772,0.281249239,0.215860904,0.192104548,0.048375526,0.04781159,0.047671968,0.437356472,0.743976225,0.651990299,,
p26_uppercut_left_main_025,0.169491361,0.434594833,0.265106216,0.278280219,0.221300425,0.20646312,0.048448275,0.04784799,0.047635449,0.476557966,0.736895149,0.658793994,,
p26_uppercut_left_main_026,0.176892634,0.406033509,0.259365914,0.273461693,0.201225737,0.189776772,0.048354324,0.047935607,0.047627531,0.422745647,0.733112579,0.640002499,,
p26_uppercut_left_main_027,0.148692486,0.37986454,0.221480387,0.26452124,0.173546235,0.172766522,0.048409233,0.047876984,0.047625132,0.422928411,0.617084014,0.558837333,,
p26_uppercut_left_main_028,0.17515436,0.420859431,0.264427873,0.296579638,0.222011457,0.1915941,0.048356477,0.04793798,0.047644828,0.438838078,0.776137905,0.674947957,,
p26_uppercut_left_main_029,0.170980396,0.407633282,0.25538789,0.284815023,0.215440637,0.20745376,0.048345125,0.047765571,0.047631598,0.454682735,0.740537468,0.654781048,,
p26_uppercut_left_main_030,0.143155967,0.387635064,0.194743504,0.246818503,0.169096189,0.164722144,0.048365729,0.047778148,0.047621609,0.434929569,0.550709467,0.515975498,,
p26_uppercut_left_post_001,0.026550767,0.270972427,0.107813236,0.174670285,0.099378385,0.068524381,0.051276184,0.048294505,0.047626001,0.513087651,0.022064527,0.169371464,,
p26_uppercut_left_post_002,0.185488758,0.447610636,0.295333291,0.25707227,0.224770815,0.183146426,0.049130161,0.048106712,0.04762965,0.410730084,0.805640987,0.687167716,,
p26_uppercut_left_post_003,0.186339967,0.444188063,0.295879356,0.296079342,0.247435195,0.169480714,0.048891981,0.047921895,0.047662477,0.474670872,0.78913456,0.694795454,,
p26_uppercut_left_post_004,0.15357869,0.412167994,0.266710725,0.313565454,0.219171966,0.155584697,0.048328866,0.047826963,0.04768061,0.447522402,0.730750834,0.645782304,,
p26_uppercut_left_post_005,0.183010474,0.439597668,0.278596492,0.326361726,0.242860936,0.17749105,0.048849993,0.048381986,0.047709991,0.454340865,0.820459974,0.710624242,,
p26_uppercut_left_post_006,0.146973751,0.401472726,0.22082314,0.25256169,0.183772951,0.164844819,0.04852352,0.047879574,0.047626405,0.442799509,0.595257164,0.549519868,,
p26_uppercut_left_post_007,0.165844317,0.4187695,0.254322443,0.275798405,0.210903676,0.176054529,0.048382435,0.047772599,0.047623027,0.443307105,0.710179273,0.630117622,,
p26_uppercut_left_post_008,0.107858998,0.365896685,0.170743428,0.213770969,0.158907325,0.124557894,0.048391187,0.047735329,0.047621197,0.450052348,0.396147691,0.412319088,,
p26_uppercut_left_post_009,0.154448489,0.399897705,0.227110543,0.272644631,0.193928982,0.178727869,0.048434475,0.047854485,0.047630527,0.450729381,0.639726572,0.583027415,,
p26_uppercut_left_post_010,0.164438836,0.425827375,0.254175275,0.292067806,0.187437991,0.178344246,0.048370866,0.047843701,0.047625275,0.430717128,0.719239369,0.632682697,,
p26_uppercut_left_pre_001,0.220193526,0.465966276,0.286788886,0.269602368,0.237368097,0.238638147,0.049514307,0.048796587,0.047658793,0.4860657,0.829833036,0.726702835,,
p26_uppercut_left_pre_002,0.171105523,0.386224992,0.229564896,0.187372122,0.179063666,0.204744902,0.048322354,0.047935734,0.047624656,0.387014706,0.634421181,0.560199239,,
p26_uppercut_left_pre_003,0.204226156,0.453240527,0.267840501,0.257444494,0.231356834,0.214666056,0.04945846,0.048351073,0.047640163,0.4628247,0.776690232,0.682530572,,
p26_uppercut_left_pre_004,0.198142986,0.414936744,0.270323291,0.238574075,0.217985502,0.200039992,0.048570802,0.047955244,0.047699215,0.404043891,0.769991391,0.660207141,,
p26_uppercut_left_pre_005,0.176112486,0.377237911,0.204019444,0.193564599,0.181931879,0.198334478,0.049034522,0.048105536,0.047660054,0.409763124,0.584673688,0.532200519,,
p26_uppercut_left_pre_006,0.195743779,0.38130364,0.220569245,0.217177519,0.200862051,0.199722128,0.048860423,0.047994525,0.047703754,0.424857186,0.642775276,0.577399849,,
p26_uppercut_left_pre_007,0.190250623,0.399126966,0.248512126,0.211603905,0.193326912,0.189918112,0.0484291,0.047975753,0.047646869,0.347560073,0.72989092,0.615191666,,
p26_uppercut_left_pre_008,0.037988933,0.284973981,0.113816167,0.09410051,0.098409642,0.049581537,0.049629925,0.048228264,0.04762053,0.433138008,0.021253507,0.144818857,,
p26_uppercut_left_pre_009,0.223135365,0.431423287,0.281759911,0.252877092,0.244189365,0.190964581,0.048901592,0.048011447,0.047671165,0.430307787,0.805234602,0.692756557,,
p26_uppercut_left_pre_010,0.194834728,0.389467637,0.228654774,0.228227756,0.206037409,0.19290023,0.049144885,0.048283726,0.04781294,0.436964926,0.651941272,0.587448368,,
AVG,0.149862535,0.392277393,0.228872398,0.249815835,0.180248827,0.178807229,0.048638104,0.047938464,0.047643172,0.442850376,0.606750627,0.557580552,,
