hook_left|p18_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_hook_left_main_001,0.3620646776914181,0.4612452280442435,0.28299495254663987,0.27125809385341804,0.24004422154221422,0.20664476539954646,0.07512696352148655,0.07222894558982453,0.047691904713639266,0.5058062271402812,0.7982992897484602,0.21772071208386407
p18_hook_left_main_002,0.36166281841035514,0.4989503256615868,0.2702215811435813,0.292664341263429,0.24835432854140377,0.23933609880837176,0.07518315652128396,0.07361889126927848,0.04769329997438946,0.5063177487063663,0.8630291918701335,0.21837326549897623
p18_hook_left_main_003,0.36356398105257687,0.5021919426174055,0.2815377864716132,0.2985254564417462,0.20307158502923625,0.18590222916429258,0.07263436799223237,0.07242783460086868,0.047773682555244376,0.4900679765510335,0.8111312648779555,0.21171005971471152
p18_hook_left_main_004,0.33663305610878674,0.4533923270464369,0.21797937429970476,0.2717926031862885,0.21135465513865026,0.17572556319407578,0.07507379908720946,0.07367750918546434,0.04765615335446961,0.5102762860096568,0.6594118047844454,0.21967586476077686
p18_hook_left_main_005,0.2994789424005547,0.4440411746844175,0.23634787212856315,0.22190218835438377,0.20400147280962208,0.17148615419456809,0.07429487280206179,0.07026143118764298,0.04762343167015559,0.47715197880638127,0.6222811527526565,0.207236094265362
p18_hook_left_main_006,0.32468233603164176,0.45624878485783055,0.2900977616550854,0.25157417688686357,0.21400136335897443,0.19084366460275795,0.0742899554009325,0.07005078176994688,0.0476353084603785,0.5081273518833376,0.721269411013756,0.2174893630180723
p18_hook_left_main_007,0.3676812138450448,0.4919704142470658,0.2912918626948088,0.2973369704330458,0.24186370306767283,0.26018785428132785,0.07532420295142776,0.07220745480844735,0.04772978199689472,0.5380290262676862,0.8737717744612241,0.2285202280091871
p18_hook_left_main_008,0.337929370864147,0.4795154279895117,0.296837282231165,0.27406801871840136,0.2556149163790403,0.23000079979937124,0.07458004974793293,0.07368223307577632,0.0476693377167349,0.49336110691914953,0.8614330631310293,0.2138744632476196
p18_hook_left_main_009,0.3489495153431556,0.47710881362315405,0.2816898101709472,0.2618601379615398,0.23352783639128427,0.20013786475741738,0.07468453251165148,0.07171105633016911,0.04764337604245509,0.4728388797778763,0.8136681114933333,0.20641148953989896
p18_hook_left_main_010,0.2297518160390474,0.3329051178164664,0.15869318109539737,0.173048467573456,0.14137967926149,0.11650233893273809,0.07528222962042236,0.07186719983558876,0.047619097798538866,0.5365267853552039,0.22140887911347085,0.2278920716037383
p18_hook_left_main_011,0.36501731940850524,0.48465223746936087,0.2909612572325238,0.3095655434722147,0.19814065401404318,0.20994312772969276,0.07666747421554884,0.07245075473611798,0.0478485643495946,0.5168533918931703,0.8079520140897122,0.22199054028161233
p18_hook_left_main_012,0.35197827160282064,0.5002256087436605,0.28408785823458993,0.3131090631336873,0.2058130461157562,0.1944863094292995,0.07589737507466557,0.071951221741424,0.047996201359899585,0.5171213829957354,0.7967383556385476,0.22165665993727499
p18_hook_left_main_013,0.3492159019132107,0.47463411659608096,0.2897688074696091,0.29265128803366275,0.1981819205417863,0.21889266152992942,0.07491623597245425,0.07187582065863968,0.04764538315319868,0.5184878472358252,0.7857577641590677,0.2217599679556397
p18_hook_left_main_014,0.3743424535852384,0.4618231863325004,0.27861768562570033,0.25278165603792424,0.22828615927279575,0.21395813236611727,0.07343832576640587,0.07204239068526072,0.04767187282415051,0.4722315383032015,0.8130249793342346,0.20590408491828935
p18_hook_left_main_015,0.36624389501179305,0.4708819399530089,0.30266430446529746,0.31620651588237714,0.24187291278015782,0.213155392511851,0.07463327753540255,0.07230213306968972,0.047766314866385176,0.5105282149078016,0.8738409200162052,0.21915454183763128
p18_hook_left_main_016,0.33719680574484173,0.48969814407818635,0.29121084138204445,0.2844202725735953,0.1747690305772523,0.1818754313506046,0.07458792740254823,0.07141163403265714,0.04763977980867072,0.4971891830761447,0.7456381803503541,0.21439624817045
p18_hook_left_main_017,0.34447030368216125,0.44567890623843615,0.33886088849931995,0.250014317235688,0.20805395425711587,0.17859139616789518,0.08511355619197167,0.07121785373263285,0.04764071152359625,0.416535389851522,0.8391305528430054,0.1909555999253755
p18_hook_left_main_018,0.37500842274988794,0.5120244903537189,0.32812676367853094,0.31109726057042114,0.23319757427055093,0.2658204130019186,0.08222241879485193,0.07426581407262714,0.04775721492929518,0.5642093404940741,0.8974580074842283,0.24023252445385104
p18_hook_left_main_019,0.36663552284431533,0.4825130941091432,0.3034120557112233,0.2635763601849444,0.2306870134271596,0.2014393510706042,0.07343693329921935,0.07169283570971245,0.04767842889590365,0.4750286707911817,0.8429613033437281,0.20671947993337114
p18_hook_left_main_020,0.37356284055565314,0.46569581185631287,0.29317141073116126,0.29937338432405236,0.2570315487405496,0.2736328632679214,0.07636182448893629,0.07319282344442743,0.04767386857178007,0.5382618093468563,0.8906050482162962,0.22927215242673998
p18_hook_left_main_021,0.3606639152554722,0.5011385374144119,0.28425157560932207,0.29589775972532206,0.18192165267875085,0.17924097529643002,0.0747376181570243,0.07225079709636707,0.047680149544024886,0.5296105622264962,0.7416932164807032,0.22553299249329584
p18_hook_left_main_022,0.37415658565971127,0.475814628382512,0.29698524270865356,0.30827461626257735,0.21198801922274982,0.21825996160691039,0.07460774438110641,0.07278452603989774,0.04769166857333591,0.5553000960070744,0.7992935546966103,0.23423078880935952
p18_hook_left_main_023,0.3757557974807922,0.5039367889502724,0.2900602649823882,0.3011231275920827,0.2080156093898073,0.24135729786182444,0.07522578257115199,0.07264641605710917,0.047703511564207345,0.5324558002000764,0.8414693558957815,0.22677599960944583
p18_hook_left_main_024,0.353463761109208,0.48825008336896775,0.29456246523353313,0.2788240243461284,0.2064216288288392,0.17040549170011812,0.07403620351607916,0.07141634830268904,0.04765666202618779,0.4955572930408986,0.7729207386206175,0.21366994828655558
p18_hook_left_main_025,0.3654159390476052,0.4794912273039226,0.2877252837564257,0.2931355484583998,0.253232959125803,0.29223442127718086,0.07562667219242465,0.07392958792161093,0.047658535805621446,0.5449722295428845,0.8918853224145893,0.23150949655230668
p18_hook_left_main_026,0.3348501660565699,0.4710652207852112,0.2783164741100722,0.28025103512340604,0.20893043652265386,0.2145394686191731,0.07358156404451474,0.07297300524754012,0.047624682992780824,0.5350395171992093,0.7423814249454599,0.2271980288304214
p18_hook_left_main_027,0.3864119346522048,0.5070647775067778,0.31441199374411166,0.3055378199890967,0.22401106460730963,0.26854218949446473,0.08150913369881131,0.07334280250690292,0.047761204029118556,0.5537622190334093,0.8890748282780032,0.23620471841304114
p18_hook_left_main_028,0.3609940541714994,0.4962582107293875,0.29207017276078967,0.2981706347889211,0.19234671606825748,0.20808109104076955,0.07447071165888974,0.07258973833358029,0.04770934644062968,0.5121980514936083,0.7956373425574028,0.21975283382869276
p18_hook_left_main_029,0.37128155558975595,0.5021748027951511,0.2924592627994097,0.2919973758259623,0.20720715004267842,0.24510724687656182,0.07299258199542427,0.07195221269890334,0.047832638688277355,0.5054833107588709,0.8629596543050122,0.2168093684843995
p18_hook_left_main_030,0.36652448695475515,0.48834423842203717,0.29740646404941734,0.30439498740272,0.18076973424961,0.1930458791618978,0.07373558506892793,0.07227841228333232,0.04770613734552347,0.5147886591592079,0.7854777313031592,0.22026755217048938
p18_hook_left_post_001,0.1664242393461331,0.31241811321232593,0.0846600297503983,0.10482646109075237,0.1201317469570962,0.07499648096093922,0.07450515654322452,0.0727491610112194,0.04761905040806527,0.49835590913139816,0.010591328089859037,0.21520340889528067
p18_hook_left_post_002,0.36754801204599125,0.48709433245204153,0.2766006366087183,0.2738972487972725,0.1902351922400968,0.20869108748846843,0.07480861334530535,0.07206467653664295,0.047675931436453794,0.4772555797295376,0.7959489765283804,0.20804295653716195
p18_hook_left_post_003,0.3569897683047141,0.4932719359106684,0.29363972969286467,0.29626671680582173,0.19250593673412153,0.1796456657298612,0.07549331280919211,0.0728842193943199,0.04767006455281045,0.5147494219303017,0.7690282739406926,0.22104231804460456
p18_hook_left_post_004,0.3669563997922415,0.5021809802479885,0.28614336161520904,0.29357803156318907,0.18346189295092108,0.21454866860632932,0.07421864149739898,0.07114269865403264,0.04771040892183746,0.5048130804226587,0.8027262061113682,0.2167248068580301
p18_hook_left_post_005,0.3601293133395631,0.49328105736794087,0.2769036916726151,0.2860741735969504,0.17453534156267123,0.18898268470344276,0.07325024820574358,0.07191145005710498,0.047784293848157335,0.4714484821913099,0.779899958006207,0.2055367268180528
p18_hook_left_post_006,0.354817622071824,0.4897375691662731,0.26925216473757674,0.28110101782270525,0.17610397688178892,0.19561778825170628,0.07348290720533021,0.0723040337020893,0.047648409291946234,0.4816534839702243,0.760838269889741,0.2091468082925479
p18_hook_left_post_007,0.31492843403046755,0.43779060034650674,0.2305814756579155,0.22442164854753624,0.20399122601784994,0.20375374054039827,0.0750072295452995,0.07165994861431682,0.047621870918151614,0.5233924188192991,0.6067453978746383,0.2233531989929718
p18_hook_left_post_008,0.31098577412634154,0.48311215571306076,0.26304807309926576,0.26237608418543507,0.1790846074985884,0.17476081887575473,0.07361058509488083,0.07244655482930999,0.047632388158270006,0.48230490524843644,0.6907931592235611,0.2094540150575424
p18_hook_left_post_009,0.3679275712591408,0.503667462333216,0.2762531238210107,0.2809367122809858,0.20785738132457215,0.25691975061009964,0.07270724903230566,0.0718495889731712,0.04773398623459386,0.4803943870594127,0.872046398860354,0.20831707502162983
p18_hook_left_post_010,0.3592673472521208,0.5029572527404067,0.28118045250311086,0.29358757711125255,0.18612397575850098,0.20987526332103518,0.07455149810871813,0.07384119479700932,0.047792657004537394,0.49252440835123223,0.8031812461358081,0.2136390337523199
p18_hook_left_pre_001,0.36423449592994206,0.4560415900619386,0.32682824063029864,0.2812341926043789,0.20779694568470788,0.21984796486424033,0.07598321905107401,0.07075135466486486,0.04771648294092238,0.5462584535428789,0.7950531725519715,0.23099767575293925
p18_hook_left_pre_002,0.3696536844851283,0.4801523077655827,0.3092009722698298,0.2838655114638863,0.22822863853536796,0.22178523520443,0.07435329072088148,0.07068436089795183,0.04772976319855768,0.5157299383596246,0.848964528834155,0.2202558633261526
p18_hook_left_pre_003,0.3558795039081195,0.48345356408946605,0.293346508352538,0.2770841938475691,0.17214212336209572,0.16674196723065066,0.0742149786835921,0.0734670057342385,0.04774721954334279,0.4794336600275694,0.748208236740045,0.20903854814846667
p18_hook_left_pre_004,0.3638711832708446,0.45644565207510607,0.2876483172057809,0.2789553160573368,0.20261462943013003,0.20083216246333951,0.07668676933088239,0.0704022585503514,0.04764676523675814,0.4889516189948485,0.7855690248891959,0.21201354895869406
p18_hook_left_pre_005,0.35354633814183917,0.47623332433355287,0.2944951632286482,0.26645175705708407,0.207366102224631,0.2035032593195492,0.07520508193592337,0.0692542276960466,0.047686831144414944,0.46488857480185775,0.8184723097681468,0.20311596147794256
p18_hook_left_pre_006,0.34260936378115564,0.4666297648558301,0.2800462290468587,0.26723629477877864,0.16796925401932167,0.15454502444546186,0.07535881538283203,0.07374169033066659,0.047644306096268955,0.48205563875824,0.6894486741344406,0.2103853814905795
p18_hook_left_pre_007,0.3726284909051565,0.4714974719497282,0.3008018943527756,0.27389415653656596,0.2126581249205705,0.2556763415448156,0.08414960102312621,0.0760923820749083,0.04770713001283998,0.502855837949167,0.8411662675263982,0.22103260701573385
p18_hook_left_pre_008,0.37245830283075576,0.47470744113080104,0.2788536381987875,0.277396674728233,0.211943178149924,0.27092493246883514,0.09604308454845956,0.07643368015862642,0.04780977245115438,0.4860269487277731,0.8429346295991057,0.21950123781161968
p18_hook_left_pre_009,0.3167808160982483,0.4762049004771759,0.2744396208844667,0.2660085680510238,0.17509662816261679,0.17155576164109146,0.07534659289554631,0.07205157784840226,0.04765451667677668,0.4745313337654952,0.705709428022283,0.20730983483648124
p18_hook_left_pre_010,0.23842281228904919,0.338872476196672,0.13982779918357047,0.16281536088072035,0.1500210382272603,0.10146710994306136,0.07409395875178619,0.06662419333161113,0.047619862110130015,0.45463113456936866,0.2850300060505693,0.19844976221758864
AVG,0.34723294268143007,0.4716937112080693,0.27721147319467737,0.2739288148688647,0.20387920973792095,0.20468096285418283,0.07574687819789006,0.07225313447762029,0.04769859923522143,0.5033274618264971,0.7582791946199221,0.21710915816733578
