straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_straight_main_001,0.271276035,0.479481717,0.262818527,0.315252226,0.328109464,0.32730878,0.048188207,0.050292852,0.047978596,0.681402083,0.864720763,0.809725159,0.784341647,0.06532873
p05_straight_main_002,0.270724354,0.474862346,0.247261914,0.305444055,0.335888391,0.334670453,0.048141069,0.051023473,0.048868632,0.636974427,0.894898814,0.817521498,0.798416887,
p05_straight_main_003,0.267703046,0.481509288,0.296579236,0.302816358,0.311650482,0.322003186,0.048249816,0.050118897,0.047935308,0.631546366,0.912457049,0.828183844,0.733088157,
p05_straight_main_004,0.27849583,0.480641507,0.279603307,0.298387248,0.321947485,0.309800916,0.048391601,0.051063176,0.047790482,0.654916447,0.869675966,0.80524811,,
p05_straight_main_005,0.267092851,0.478198316,0.277588422,0.297314747,0.341922604,0.32611276,0.048186912,0.050925434,0.047994956,0.66603076,0.886408298,0.820295036,,
p05_straight_main_006,0.260378557,0.479094043,0.253895984,0.304448289,0.340933419,0.311917592,0.04831847,0.052832421,0.048369778,0.640345734,0.87559553,0.805020591,,
p05_straight_main_007,0.268050536,0.376747735,0.232737627,0.267345402,0.205338472,0.260954765,0.048006323,0.047839795,0.047619441,0.459048832,0.769742391,0.676534323,,
p05_straight_main_008,0.26198221,0.47544062,0.271846701,0.282484256,0.331286318,0.325707218,0.048224334,0.050723185,0.047746736,0.656816565,0.859768411,0.798882858,,
p05_straight_main_009,0.261058881,0.465710089,0.270003638,0.281420787,0.323876352,0.322581149,0.048244701,0.049372231,0.047661871,0.658783956,0.840322039,0.785860614,,
p05_straight_main_010,0.247379541,0.46717172,0.254571323,0.273895878,0.316216342,0.324821296,0.048283609,0.049165564,0.047684134,0.619803572,0.845495435,0.777787876,,
p05_straight_main_011,0.244720782,0.469775452,0.261959482,0.273903156,0.302006485,0.317214056,0.048164698,0.049083734,0.047656976,0.625283463,0.825903682,0.765717617,,
p05_straight_main_012,0.262719889,0.476805265,0.275299975,0.280284962,0.335643823,0.315345655,0.047899235,0.047975351,0.047937918,0.631688173,0.885164786,0.809121802,,
p05_straight_main_013,0.251516977,0.475233258,0.248705121,0.296284192,0.312490446,0.329504436,0.04821607,0.05018452,0.047781825,0.630771636,0.857221401,0.789286472,,
p05_straight_main_014,0.262726119,0.478736429,0.254064547,0.294987672,0.316824354,0.326815113,0.048263445,0.050206897,0.047725611,0.649227448,0.85118079,0.790594787,,
p05_straight_main_015,0.250617538,0.472273286,0.26390884,0.278163276,0.320694001,0.320039691,0.048184556,0.049012983,0.047643383,0.669494891,0.814610261,0.77107565,,
p05_straight_main_016,0.261126898,0.47885761,0.253105412,0.303888856,0.338579982,0.321785381,0.048248502,0.050395606,0.047960943,0.661000661,0.865537633,0.804176541,,
p05_straight_main_017,0.246812012,0.476841154,0.25311764,0.300654059,0.33014258,0.344661091,0.048154477,0.049299074,0.047752322,0.66701433,0.862921716,0.8041495,,
p05_straight_main_018,0.266564449,0.379228732,0.233029981,0.264835964,0.200898836,0.246448567,0.048001828,0.047734742,0.047620657,0.422742109,0.788346574,0.678665234,,
p05_straight_main_019,0.270533448,0.382905225,0.226965016,0.262255837,0.200415906,0.249698461,0.048106254,0.047790583,0.047619547,0.426012713,0.78093927,0.674461303,,
p05_straight_main_020,0.25518289,0.483052522,0.251674193,0.296053139,0.3388956,0.336138158,0.048393092,0.050988978,0.048129224,0.654895545,0.873949769,0.808233502,,
p05_straight_main_021,0.246208236,0.475811556,0.267121201,0.299545241,0.335468288,0.330220697,0.048254891,0.049497528,0.047722758,0.679854973,0.851613305,0.800085805,,
p05_straight_main_022,0.237669447,0.481555639,0.275166123,0.307000603,0.33663944,0.335148121,0.048217612,0.051474759,0.047980559,0.657186929,0.89064938,0.820610645,,
p05_straight_main_023,0.243180135,0.486721249,0.271572569,0.305018322,0.341476463,0.34206755,0.048264097,0.05113504,0.048537438,0.666231014,0.894455419,0.825988098,,
p05_straight_main_024,0.245531492,0.483352786,0.25488532,0.28451062,0.326461591,0.33203127,0.048294659,0.05064374,0.047810576,0.634375918,0.864767623,0.795650111,,
p05_straight_main_025,0.286016949,0.465131579,0.275753141,0.253624842,0.32677853,0.305198896,0.048185472,0.049967903,0.047680836,0.670558472,0.807402523,0.766349307,,
p05_straight_main_026,0.257327189,0.4775313,0.264330729,0.284004796,0.332018783,0.327376512,0.04827612,0.049853643,0.04788626,0.637354185,0.876541489,0.804785298,,
p05_straight_main_027,0.289197568,0.434016574,0.226212122,0.283437122,0.207486597,0.26490819,0.048070481,0.047928512,0.047699858,0.455656695,0.835814399,0.721767087,,
p05_straight_main_028,0.259786807,0.484028168,0.263059748,0.30112345,0.341849106,0.321065224,0.048193264,0.050954726,0.04807114,0.646646947,0.889121017,0.816378796,,
p05_straight_main_029,0.239863044,0.482753957,0.263148642,0.286749128,0.323299358,0.330850168,0.048256849,0.050206054,0.047824229,0.637241605,0.865023867,0.796689188,,
p05_straight_main_030,0.240353589,0.487685425,0.22966172,0.280912841,0.333119459,0.308223359,0.04822789,0.050770847,0.048191164,0.645414172,0.811112144,0.761402753,,
p05_straight_post_001,0.261676911,0.48418788,0.26037514,0.302621783,0.345410138,0.343594179,0.048271149,0.050278478,0.047931842,0.690073618,0.873641678,0.81857126,,
p05_straight_post_002,0.306416875,0.448259759,0.246552394,0.280761029,0.264409438,0.32673772,0.047966272,0.047783755,0.047784448,0.6078528,0.832911646,0.765393992,,
p05_straight_post_003,0.249994015,0.469223835,0.24183512,0.28307034,0.327936702,0.327890009,0.048248826,0.049151673,0.047897604,0.638397831,0.842047792,0.780952804,,
p05_straight_post_004,0.254034291,0.469248669,0.274594886,0.282893136,0.322121895,0.322638113,0.048268689,0.049151854,0.047780305,0.655973444,0.847145897,0.789794161,,
p05_straight_post_005,0.24277161,0.475782848,0.249022931,0.306715784,0.329944132,0.332992681,0.048381048,0.049981105,0.048058301,0.658904445,0.856511497,0.797229382,,
p05_straight_post_006,0.259047629,0.487505046,0.25187626,0.308132098,0.347297714,0.336197091,0.048360383,0.050911579,0.049808092,0.667060663,0.88634696,0.820561071,,
p05_straight_post_007,0.244009712,0.48057471,0.254044622,0.275422569,0.325123401,0.340581096,0.048278594,0.050438006,0.047746338,0.63094378,0.864276258,0.794276515,,
p05_straight_post_008,0.269962491,0.477473726,0.244592951,0.303328146,0.342544232,0.337002976,0.048397478,0.050079142,0.048455876,0.662403936,0.877518172,0.812983901,,
p05_straight_post_009,0.299789089,0.492441552,0.290783079,0.266524989,0.314754689,0.311148306,0.048153681,0.050003987,0.047698719,0.654800803,0.86507062,0.801989675,,
p05_straight_post_010,0.246291627,0.482040516,0.248471397,0.310275789,0.336345494,0.325545759,0.048362082,0.051044458,0.04883022,0.657554081,0.86449984,0.802416112,,
p05_straight_pre_001,0.276185811,0.474754999,0.239631888,0.284484288,0.2713447,0.2838297,0.048153979,0.048998934,0.047632104,0.602239566,0.793146373,0.735874331,,
p05_straight_pre_002,0.272580419,0.382880247,0.193218291,0.269675509,0.151842477,0.242092832,0.0479374,0.047753055,0.047619435,0.40027685,0.73506902,0.634631369,,
p05_straight_pre_003,0.306341016,0.485062472,0.259626531,0.248846958,0.284724884,0.298505204,0.047911239,0.049565859,0.04767753,0.621118358,0.809316874,0.752857319,,
p05_straight_pre_004,0.259216006,0.486135863,0.247097011,0.299185095,0.287701347,0.333656876,0.048291151,0.049080229,0.047727654,0.634281452,0.84902345,0.78460085,,
p05_straight_pre_005,0.275910587,0.48368066,0.235396057,0.307333579,0.282150519,0.317736581,0.048217561,0.049128485,0.047735529,0.621224796,0.846322771,0.778793379,,
p05_straight_pre_006,0.27745465,0.405158734,0.203079522,0.282725117,0.173413648,0.283905106,0.047874863,0.047739896,0.047630231,0.416451363,0.818707436,0.698030614,,
p05_straight_pre_007,0.270394719,0.451799602,0.248655937,0.285916061,0.253543368,0.306677577,0.048025798,0.047949698,0.047659655,0.570471154,0.830866271,0.752747736,,
p05_straight_pre_008,0.26799368,0.397694785,0.207769777,0.268484734,0.153589624,0.286423834,0.047984794,0.047785648,0.047627995,0.403737564,0.790799644,0.67468102,,
p05_straight_pre_009,0.264792902,0.474017441,0.257474735,0.293811273,0.269515291,0.303289392,0.048104625,0.048740349,0.047684145,0.595175665,0.841554888,0.767641121,,
p05_straight_pre_010,0.25444013,0.469282969,0.26173824,0.283213208,0.275787366,0.294177971,0.048089082,0.048621136,0.047652875,0.609214596,0.81179922,0.751023833,,
AVG,0.262622029,0.465367217,0.253509699,0.288189376,0.3003572,0.314504834,0.048187745,0.049652992,0.047910441,0.613449548,0.846958761,0.776905997,,
